ID_Transaccion,ID_Socio,ID_Producto,Fecha,Monto_Final,Metodo_Pago
TRX-94952,SOC-2376,PROD-511,2024-12-18,47.12,Tarjeta de Débito
TRX-94953,SOC-3016,PROD-504,2025-06-25,950.0,Tarjeta de Débito
TRX-94954,SOC-2714,PROD-505,2024-12-16,480.0,Tarjeta de Débito
TRX-94955,SOC-3295,PROD-507,2024-02-11,750.0,Efectivo
TRX-94956,SOC-3198,PROD-504,2024-11-27,834.58,Tarjeta de Débito
TRX-94957,SOC-2705,PROD-506,2024-11-16,550.0,Tarjeta de Crédito
TRX-94958,SOC-3411,PROD-508,2025-12-16,208.82,Tarjeta de Crédito
TRX-94959,SOC-2971,PROD-503,2025-07-10,6999.0,Transferencia SPEI
TRX-94960,SOC-2934,PROD-504,2024-09-10,950.0,Transferencia SPEI
TRX-94961,SOC-2196,PROD-503,2024-03-29,6999.0,Transferencia SPEI
TRX-94962,SOC-2768,PROD-507,2026-01-06,750.0,Tarjeta de Crédito
TRX-94963,SOC-3559,PROD-507,2024-09-20,750.0,Tarjeta de Crédito
TRX-94964,SOC-3543,PROD-507,2024-01-30,750.0,Efectivo
TRX-94965,SOC-3047,PROD-511,2025-03-28,50.0,Efectivo
TRX-94966,SOC-3207,PROD-510,2024-03-01,75.0,Tarjeta de Crédito
TRX-94967,SOC-2172,PROD-510,2025-03-17,75.0,Tarjeta de Crédito
TRX-94968,SOC-3267,PROD-510,2024-12-10,75.0,Transferencia SPEI
TRX-94969,SOC-3526,PROD-508,2024-03-01,250.0,Efectivo
TRX-94970,SOC-3459,PROD-506,2026-01-08,550.0,Tarjeta de Crédito
TRX-94971,SOC-3682,PROD-503,2025-11-24,6999.0,Transferencia SPEI
TRX-94972,SOC-2903,PROD-504,2025-11-23,950.0,Tarjeta de Crédito
TRX-94973,SOC-3558,PROD-504,2024-10-14,950.0,Efectivo
TRX-94974,SOC-2632,PROD-509,2024-12-18,400.0,Efectivo
TRX-94975,SOC-3347,PROD-505,2025-10-27,480.0,Tarjeta de Crédito
TRX-94976,SOC-2757,PROD-510,2026-04-15,75.0,Tarjeta de Débito
TRX-94977,SOC-2751,PROD-501,2025-11-26,600.37,Tarjeta de Crédito
TRX-94978,SOC-2220,PROD-504,2024-09-18,850.94,Tarjeta de Débito
TRX-94979,SOC-2905,PROD-507,2025-04-22,750.0,Efectivo
TRX-94980,SOC-2226,PROD-512,2024-12-05,35.0,Efectivo
TRX-94981,SOC-3533,PROD-505,2025-10-05,480.0,Efectivo
TRX-94982,SOC-3068,PROD-512,2024-07-26,35.0,Tarjeta de Crédito
TRX-94983,SOC-2893,PROD-510,2025-01-16,75.0,Efectivo
TRX-94984,SOC-2079,PROD-511,2025-10-30,50.0,Transferencia SPEI
TRX-94985,SOC-2991,PROD-502,2025-11-25,1300.0,Tarjeta de Débito
TRX-94986,SOC-2033,PROD-507,2024-05-30,750.0,Efectivo
TRX-94987,SOC-3379,PROD-508,2025-09-11,203.63,Tarjeta de Débito
TRX-94988,SOC-3657,PROD-502,2025-04-07,1300.0,Tarjeta de Crédito
TRX-94989,SOC-3043,PROD-502,2025-03-13,1115.2,Efectivo
TRX-94990,SOC-3498,PROD-509,2025-05-15,400.0,Tarjeta de Crédito
TRX-94991,SOC-2321,PROD-502,2025-08-30,1300.0,Transferencia SPEI
TRX-94992,SOC-3162,PROD-502,2026-03-16,1300.0,Tarjeta de Crédito
TRX-94993,SOC-3392,PROD-508,2025-03-21,250.0,Efectivo
TRX-94994,SOC-3583,PROD-501,2025-01-02,567.4,Transferencia SPEI
TRX-94995,SOC-2999,PROD-501,2025-03-28,650.0,Tarjeta de Débito
TRX-94996,SOC-3742,PROD-510,2026-01-28,75.0,Efectivo
TRX-94997,SOC-2765,PROD-504,2024-02-27,950.0,Tarjeta de Débito
TRX-94998,SOC-2105,PROD-501,2026-04-08,650.0,Efectivo
TRX-94999,SOC-2269,PROD-511,2025-01-21,50.0,Tarjeta de Crédito
TRX-95000,SOC-3148,PROD-508,2025-07-22,250.0,Tarjeta de Crédito
TRX-95001,SOC-3526,PROD-505,2025-10-15,480.0,Efectivo
TRX-95002,SOC-2349,PROD-510,2024-11-19,75.0,Transferencia SPEI
TRX-95003,SOC-3560,PROD-507,2024-02-18,750.0,Efectivo
TRX-95004,SOC-2558,PROD-501,2025-09-11,650.0,Tarjeta de Crédito
TRX-95005,SOC-2560,PROD-507,2025-12-02,750.0,Tarjeta de Débito
TRX-95006,SOC-2610,PROD-511,2024-03-11,50.0,Tarjeta de Crédito
TRX-95007,SOC-2492,PROD-507,2025-07-08,750.0,Efectivo
TRX-95008,SOC-2155,PROD-504,2026-04-30,950.0,Tarjeta de Crédito
TRX-95009,SOC-2915,PROD-503,2024-03-14,5861.3,Efectivo
TRX-95010,SOC-2500,PROD-504,2024-10-14,950.0,Efectivo
TRX-95011,SOC-3118,PROD-505,2024-06-12,448.91,Tarjeta de Crédito
TRX-95012,SOC-2741,PROD-504,2024-06-26,824.1,Tarjeta de Crédito
TRX-95013,SOC-3404,PROD-512,2024-03-19,35.0,Transferencia SPEI
TRX-95014,SOC-3072,PROD-502,2026-01-11,1300.0,Transferencia SPEI
TRX-95015,SOC-2456,PROD-507,2024-01-10,750.0,Efectivo
TRX-95016,SOC-3329,PROD-512,2025-05-05,35.0,Transferencia SPEI
TRX-95017,SOC-3230,PROD-501,2025-04-22,650.0,Tarjeta de Débito
TRX-95018,SOC-3328,PROD-508,2025-03-14,250.0,Efectivo
TRX-95019,SOC-2088,PROD-501,2024-12-28,592.44,Efectivo
TRX-95020,SOC-3599,PROD-501,2025-04-30,650.0,Transferencia SPEI
TRX-95021,SOC-2234,PROD-507,2024-09-04,750.0,Tarjeta de Débito
TRX-95022,SOC-3785,PROD-501,2026-03-24,650.0,Tarjeta de Débito
TRX-95023,SOC-2214,PROD-503,2024-08-09,6999.0,Tarjeta de Débito
TRX-95024,SOC-2166,PROD-502,2026-03-10,1300.0,Efectivo
TRX-95025,SOC-3275,PROD-505,2026-03-28,480.0,Tarjeta de Débito
TRX-95026,SOC-2532,PROD-506,2025-03-06,550.0,Tarjeta de Crédito
TRX-95027,SOC-3264,PROD-507,2024-12-18,750.0,Efectivo
TRX-95028,SOC-3229,PROD-503,2025-04-09,6999.0,Efectivo
TRX-95029,SOC-2484,PROD-508,2025-04-01,250.0,Efectivo
TRX-95030,SOC-3410,PROD-511,2025-05-28,50.0,Tarjeta de Crédito
TRX-95031,SOC-3734,PROD-507,2024-09-03,750.0,Transferencia SPEI
TRX-95032,SOC-2219,PROD-503,2026-01-29,6999.0,Transferencia SPEI
TRX-95033,SOC-3590,PROD-508,2025-07-10,250.0,Efectivo
TRX-95034,SOC-2763,PROD-506,2025-05-21,550.0,Efectivo
TRX-95035,SOC-2401,PROD-509,2025-06-21,400.0,Tarjeta de Débito
TRX-95036,SOC-3686,PROD-501,2024-06-18,650.0,Tarjeta de Crédito
TRX-95037,SOC-3408,PROD-511,2026-01-04,50.0,Tarjeta de Débito
TRX-95038,SOC-3367,PROD-507,2024-03-11,750.0,Transferencia SPEI
TRX-95039,SOC-2781,PROD-503,2025-05-21,6999.0,Tarjeta de Crédito
TRX-95040,SOC-2002,PROD-505,2025-11-27,398.0,Transferencia SPEI
TRX-95041,SOC-3596,PROD-502,2025-12-01,1300.0,Efectivo
TRX-95042,SOC-2768,PROD-503,2024-10-29,6999.0,Efectivo
TRX-95043,SOC-3231,PROD-507,2025-06-28,750.0,Tarjeta de Crédito
TRX-95044,SOC-2852,PROD-505,2025-05-05,437.98,Tarjeta de Débito
TRX-95045,SOC-2773,PROD-509,2025-08-01,400.0,Transferencia SPEI
TRX-95046,SOC-2045,PROD-504,2025-01-21,950.0,Tarjeta de Crédito
TRX-95047,SOC-2007,PROD-501,2024-10-11,650.0,Transferencia SPEI
TRX-95048,SOC-3399,PROD-510,2025-10-18,75.0,Tarjeta de Crédito
TRX-95049,SOC-3414,PROD-502,2026-02-22,1300.0,Tarjeta de Crédito
TRX-95050,SOC-3530,PROD-503,2026-03-09,6999.0,Efectivo
TRX-95051,SOC-3355,PROD-511,2024-06-20,50.0,Efectivo
TRX-95052,SOC-2786,PROD-506,2025-09-04,550.0,Efectivo
TRX-95053,SOC-2090,PROD-505,2024-02-21,480.0,Tarjeta de Crédito
TRX-95054,SOC-3186,PROD-502,2024-03-24,1300.0,Tarjeta de Crédito
TRX-95055,SOC-2263,PROD-509,2024-06-09,400.0,Efectivo
TRX-95056,SOC-3063,PROD-504,2024-01-21,886.22,Transferencia SPEI
TRX-95057,SOC-3336,PROD-501,2026-04-27,650.0,Transferencia SPEI
TRX-95058,SOC-3077,PROD-510,2026-01-16,75.0,Tarjeta de Débito
TRX-95059,SOC-3706,PROD-510,2025-05-03,75.0,Transferencia SPEI
TRX-95060,SOC-3279,PROD-510,2024-02-28,75.0,Tarjeta de Crédito
TRX-95061,SOC-2219,PROD-508,2024-05-07,217.01,Transferencia SPEI
TRX-95062,SOC-3620,PROD-506,2025-03-03,550.0,Efectivo
TRX-95063,SOC-3133,PROD-510,2025-07-01,75.0,Efectivo
TRX-95064,SOC-2887,PROD-502,2025-05-19,1300.0,Tarjeta de Débito
TRX-95065,SOC-2833,PROD-504,2024-04-06,950.0,Tarjeta de Crédito
TRX-95066,SOC-3698,PROD-502,2024-06-21,1300.0,Tarjeta de Débito
TRX-95067,SOC-3706,PROD-506,2025-04-04,550.0,Transferencia SPEI
TRX-95068,SOC-2212,PROD-507,2025-09-03,750.0,Transferencia SPEI
TRX-95069,SOC-2447,PROD-508,2025-07-28,250.0,Efectivo
TRX-95070,SOC-3176,PROD-504,2025-06-22,950.0,Efectivo
TRX-95071,SOC-2803,PROD-509,2024-06-19,400.0,Efectivo
TRX-95072,SOC-3564,PROD-504,2025-10-20,950.0,Transferencia SPEI
TRX-95073,SOC-2158,PROD-507,2025-05-20,750.0,Tarjeta de Crédito
TRX-95074,SOC-2236,PROD-507,2024-08-15,750.0,Tarjeta de Crédito
TRX-95075,SOC-2864,PROD-502,2026-04-01,1300.0,Efectivo
TRX-95076,SOC-2963,PROD-510,2025-06-23,75.0,Efectivo
TRX-95077,SOC-3545,PROD-501,2024-11-13,650.0,Efectivo
TRX-95078,SOC-2497,PROD-508,2025-11-19,250.0,Tarjeta de Débito
TRX-95079,SOC-3536,PROD-505,2025-01-15,480.0,Tarjeta de Débito
TRX-95080,SOC-3032,PROD-504,2024-12-15,950.0,Tarjeta de Crédito
TRX-95081,SOC-3393,PROD-510,2025-08-23,75.0,Efectivo
TRX-95082,SOC-2314,PROD-508,2024-10-12,250.0,Tarjeta de Crédito
TRX-95083,SOC-3237,PROD-511,2024-06-06,45.08,Tarjeta de Débito
TRX-95084,SOC-2217,PROD-508,2026-04-08,250.0,Tarjeta de Crédito
TRX-95085,SOC-2661,PROD-509,2024-03-09,400.0,Tarjeta de Débito
TRX-95086,SOC-3705,PROD-508,2025-03-07,250.0,Efectivo
TRX-95087,SOC-3678,PROD-512,2024-07-05,35.0,Transferencia SPEI
TRX-95088,SOC-3662,PROD-501,2024-05-04,650.0,Transferencia SPEI
TRX-95089,SOC-2478,PROD-510,2025-09-04,75.0,Tarjeta de Débito
TRX-95090,SOC-2201,PROD-504,2026-01-10,950.0,Tarjeta de Débito
TRX-95091,SOC-2652,PROD-504,2024-04-06,950.0,Tarjeta de Crédito
TRX-95092,SOC-3590,PROD-501,2025-09-09,650.0,Transferencia SPEI
TRX-95093,SOC-3225,PROD-507,2025-06-17,750.0,Tarjeta de Débito
TRX-95094,SOC-3588,PROD-510,2024-02-17,75.0,Transferencia SPEI
TRX-95095,SOC-3425,PROD-511,2024-11-09,50.0,Transferencia SPEI
TRX-95096,SOC-2278,PROD-511,2024-10-11,50.0,Efectivo
TRX-95097,SOC-3152,PROD-512,2025-09-17,35.0,Tarjeta de Crédito
TRX-95098,SOC-3439,PROD-502,2025-04-16,1300.0,Tarjeta de Crédito
TRX-95099,SOC-2674,PROD-511,2026-02-17,50.0,Transferencia SPEI
TRX-95100,SOC-2821,PROD-509,2024-03-06,367.63,Transferencia SPEI
TRX-95101,SOC-2394,PROD-507,2025-04-08,634.6,Efectivo
TRX-95102,SOC-2981,PROD-511,2024-08-19,50.0,Efectivo
TRX-95103,SOC-3447,PROD-503,2024-11-08,6468.84,Tarjeta de Crédito
TRX-95104,SOC-3506,PROD-505,2024-04-06,480.0,Tarjeta de Crédito
TRX-95105,SOC-3661,PROD-501,2025-02-25,650.0,Tarjeta de Crédito
TRX-95106,SOC-2379,PROD-512,2024-08-28,35.0,Tarjeta de Débito
TRX-95107,SOC-2030,PROD-502,2025-07-11,1080.77,Tarjeta de Débito
TRX-95108,SOC-2550,PROD-503,2024-10-30,6999.0,Tarjeta de Débito
TRX-95109,SOC-2319,PROD-511,2025-11-15,42.3,Tarjeta de Crédito
TRX-95110,SOC-3656,PROD-506,2024-01-08,550.0,Tarjeta de Débito
TRX-95111,SOC-2900,PROD-507,2024-12-25,750.0,Efectivo
TRX-95112,SOC-2242,PROD-511,2026-01-23,50.0,Efectivo
TRX-95113,SOC-2689,PROD-507,2024-10-07,622.2,Tarjeta de Débito
TRX-95114,SOC-2212,PROD-505,2025-05-21,480.0,Efectivo
TRX-95115,SOC-2395,PROD-508,2024-02-09,250.0,Tarjeta de Crédito
TRX-95116,SOC-2615,PROD-506,2024-04-05,550.0,Efectivo
TRX-95117,SOC-3042,PROD-503,2025-01-29,6999.0,Efectivo
TRX-95118,SOC-2056,PROD-511,2024-07-23,50.0,Tarjeta de Débito
TRX-95119,SOC-3263,PROD-505,2024-07-04,480.0,Tarjeta de Crédito
TRX-95120,SOC-2073,PROD-511,2024-06-27,50.0,Transferencia SPEI
TRX-95121,SOC-3457,PROD-507,2025-03-19,750.0,Transferencia SPEI
TRX-95122,SOC-3229,PROD-503,2026-03-04,6999.0,Tarjeta de Débito
TRX-95123,SOC-2479,PROD-504,2025-07-04,950.0,Tarjeta de Débito
TRX-95124,SOC-2191,PROD-502,2025-10-02,1300.0,Tarjeta de Crédito
TRX-95125,SOC-3247,PROD-511,2024-01-17,50.0,Tarjeta de Crédito
TRX-95126,SOC-3605,PROD-505,2024-05-09,480.0,Tarjeta de Crédito
TRX-95127,SOC-2603,PROD-501,2025-01-22,650.0,Tarjeta de Crédito
TRX-95128,SOC-3050,PROD-512,2024-07-11,35.0,Tarjeta de Crédito
TRX-95129,SOC-2413,PROD-505,2025-11-21,480.0,Tarjeta de Crédito
TRX-95130,SOC-2488,PROD-505,2024-08-01,480.0,Efectivo
TRX-95131,SOC-3511,PROD-509,2025-01-25,400.0,Tarjeta de Débito
TRX-95132,SOC-3499,PROD-501,2025-06-03,650.0,Tarjeta de Débito
TRX-95133,SOC-3663,PROD-505,2024-06-28,480.0,Tarjeta de Crédito
TRX-95134,SOC-2786,PROD-510,2024-05-16,75.0,Tarjeta de Débito
TRX-95135,SOC-2043,PROD-508,2024-10-02,250.0,Efectivo
TRX-95136,SOC-3183,PROD-506,2024-06-16,550.0,Tarjeta de Débito
TRX-95137,SOC-3247,PROD-505,2025-05-06,480.0,Efectivo
TRX-95138,SOC-2510,PROD-510,2025-03-13,75.0,Transferencia SPEI
TRX-95139,SOC-2581,PROD-506,2024-08-02,550.0,Efectivo
TRX-95140,SOC-3720,PROD-508,2025-02-18,250.0,Tarjeta de Débito
TRX-95141,SOC-2938,PROD-502,2026-04-01,1300.0,Tarjeta de Crédito
TRX-95142,SOC-2010,PROD-501,2026-02-19,650.0,Tarjeta de Débito
TRX-95143,SOC-2562,PROD-503,2025-07-17,6999.0,Transferencia SPEI
TRX-95144,SOC-2435,PROD-505,2024-10-18,480.0,Transferencia SPEI
TRX-95145,SOC-3366,PROD-507,2025-06-12,750.0,Transferencia SPEI
TRX-95146,SOC-2922,PROD-510,2025-07-05,75.0,Tarjeta de Débito
TRX-95147,SOC-2936,PROD-501,2025-02-22,650.0,Transferencia SPEI
TRX-95148,SOC-3435,PROD-511,2024-01-23,50.0,Transferencia SPEI
TRX-95149,SOC-3197,PROD-501,2024-03-28,650.0,Transferencia SPEI
TRX-95150,SOC-2169,PROD-502,2024-01-27,1300.0,Tarjeta de Crédito
TRX-95151,SOC-3636,PROD-509,2024-09-23,400.0,Transferencia SPEI
TRX-95152,SOC-2211,PROD-506,2025-02-05,550.0,Tarjeta de Débito
TRX-95153,SOC-2858,PROD-507,2026-01-15,750.0,Tarjeta de Débito
TRX-95154,SOC-2157,PROD-509,2026-01-15,400.0,Efectivo
TRX-95155,SOC-3406,PROD-502,2025-01-28,1300.0,Tarjeta de Débito
TRX-95156,SOC-2535,PROD-510,2026-01-10,75.0,Tarjeta de Crédito
TRX-95157,SOC-2582,PROD-512,2024-07-31,35.0,Tarjeta de Débito
TRX-95158,SOC-3251,PROD-511,2025-03-21,50.0,Tarjeta de Débito
TRX-95159,SOC-2039,PROD-505,2024-11-27,480.0,Efectivo
TRX-95160,SOC-3323,PROD-506,2026-03-11,550.0,Tarjeta de Crédito
TRX-95161,SOC-2993,PROD-506,2024-11-14,454.45,Tarjeta de Débito
TRX-95162,SOC-2365,PROD-509,2025-03-21,330.11,Tarjeta de Crédito
TRX-95163,SOC-2679,PROD-508,2024-05-07,250.0,Efectivo
TRX-95164,SOC-3730,PROD-503,2024-12-04,5743.86,Tarjeta de Crédito
TRX-95165,SOC-3104,PROD-506,2025-12-23,550.0,Transferencia SPEI
TRX-95166,SOC-3525,PROD-503,2026-02-12,6999.0,Tarjeta de Débito
TRX-95167,SOC-3054,PROD-502,2025-10-06,1300.0,Tarjeta de Crédito
TRX-95168,SOC-3060,PROD-511,2024-10-21,50.0,Transferencia SPEI
TRX-95169,SOC-3761,PROD-509,2024-02-23,400.0,Tarjeta de Crédito
TRX-95170,SOC-2662,PROD-509,2024-12-25,400.0,Efectivo
TRX-95171,SOC-2045,PROD-502,2026-02-21,1127.8899999999999,Transferencia SPEI
TRX-95172,SOC-3232,PROD-506,2024-03-27,550.0,Tarjeta de Crédito
TRX-95173,SOC-2004,PROD-505,2025-10-20,480.0,Tarjeta de Débito
TRX-95174,SOC-2302,PROD-512,2025-05-16,35.0,Transferencia SPEI
TRX-95175,SOC-3555,PROD-508,2024-02-19,250.0,Transferencia SPEI
TRX-95176,SOC-2671,PROD-507,2024-05-30,690.64,Transferencia SPEI
TRX-95177,SOC-2442,PROD-505,2024-11-07,480.0,Tarjeta de Crédito
TRX-95178,SOC-3288,PROD-510,2024-09-21,75.0,Transferencia SPEI
TRX-95179,SOC-3531,PROD-512,2026-01-05,35.0,Efectivo
TRX-95180,SOC-3101,PROD-502,2025-11-21,1300.0,Tarjeta de Crédito
TRX-95181,SOC-2456,PROD-506,2025-03-26,550.0,Efectivo
TRX-95182,SOC-2977,PROD-512,2026-01-30,35.0,Transferencia SPEI
TRX-95183,SOC-2451,PROD-502,2025-04-02,1300.0,Tarjeta de Débito
TRX-95184,SOC-2945,PROD-508,2025-03-14,250.0,Transferencia SPEI
TRX-95185,SOC-2279,PROD-507,2024-09-07,750.0,Transferencia SPEI
TRX-95186,SOC-3103,PROD-506,2025-12-14,471.82,Transferencia SPEI
TRX-95187,SOC-3667,PROD-508,2024-09-28,250.0,Tarjeta de Débito
TRX-95188,SOC-3256,PROD-505,2025-12-01,480.0,Tarjeta de Crédito
TRX-95189,SOC-2585,PROD-509,2025-12-30,400.0,Tarjeta de Débito
TRX-95190,SOC-3738,PROD-504,2025-04-01,950.0,Tarjeta de Débito
TRX-95191,SOC-3799,PROD-501,2026-02-10,650.0,Transferencia SPEI
TRX-95192,SOC-2798,PROD-508,2025-03-05,250.0,Tarjeta de Débito
TRX-95193,SOC-2052,PROD-505,2024-06-02,393.61,Transferencia SPEI
TRX-95194,SOC-2957,PROD-506,2024-03-23,550.0,Transferencia SPEI
TRX-95195,SOC-2719,PROD-504,2024-11-01,857.31,Transferencia SPEI
TRX-95196,SOC-3570,PROD-504,2025-10-29,950.0,Efectivo
TRX-95197,SOC-3274,PROD-510,2024-02-29,75.0,Efectivo
TRX-95198,SOC-3170,PROD-505,2026-01-26,426.55,Transferencia SPEI
TRX-95199,SOC-2732,PROD-512,2025-06-02,35.0,Tarjeta de Débito
TRX-95200,SOC-3480,PROD-505,2024-12-17,480.0,Tarjeta de Débito
TRX-95201,SOC-3341,PROD-511,2025-03-08,50.0,Tarjeta de Débito
TRX-95202,SOC-2370,PROD-504,2025-11-24,843.84,Efectivo
TRX-95203,SOC-3293,PROD-511,2025-11-18,50.0,Efectivo
TRX-95204,SOC-2533,PROD-508,2024-01-30,250.0,Efectivo
TRX-95205,SOC-2144,PROD-501,2026-01-23,650.0,Tarjeta de Débito
TRX-95206,SOC-3198,PROD-511,2025-01-05,50.0,Efectivo
TRX-95207,SOC-2162,PROD-510,2025-12-06,75.0,Transferencia SPEI
TRX-95208,SOC-3708,PROD-506,2024-03-23,514.1,Tarjeta de Débito
TRX-95209,SOC-3029,PROD-504,2026-02-05,950.0,Tarjeta de Débito
TRX-95210,SOC-2823,PROD-507,2024-03-19,750.0,Tarjeta de Débito
TRX-95211,SOC-2964,PROD-508,2025-03-11,250.0,Transferencia SPEI
TRX-95212,SOC-3047,PROD-508,2025-11-15,210.48,Transferencia SPEI
TRX-95213,SOC-2819,PROD-511,2025-10-28,50.0,Transferencia SPEI
TRX-95214,SOC-3122,PROD-503,2025-12-26,6999.0,Tarjeta de Débito
TRX-95215,SOC-3459,PROD-503,2025-01-12,6999.0,Tarjeta de Débito
TRX-95216,SOC-2035,PROD-509,2025-10-19,400.0,Tarjeta de Débito
TRX-95217,SOC-3472,PROD-503,2025-12-19,6999.0,Tarjeta de Crédito
TRX-95218,SOC-2008,PROD-512,2024-07-03,35.0,Tarjeta de Crédito
TRX-95219,SOC-3017,PROD-507,2024-10-19,750.0,Tarjeta de Débito
TRX-95220,SOC-2570,PROD-508,2025-11-27,250.0,Transferencia SPEI
TRX-95221,SOC-2358,PROD-503,2024-03-09,6999.0,Tarjeta de Débito
TRX-95222,SOC-2138,PROD-504,2024-03-31,950.0,Transferencia SPEI
TRX-95223,SOC-2067,PROD-505,2025-05-11,480.0,Tarjeta de Crédito
TRX-95224,SOC-2437,PROD-509,2025-08-27,400.0,Tarjeta de Débito
TRX-95225,SOC-2930,PROD-512,2026-01-28,35.0,Tarjeta de Crédito
TRX-95226,SOC-2535,PROD-508,2024-11-02,250.0,Tarjeta de Crédito
TRX-95227,SOC-2006,PROD-504,2024-12-01,950.0,Tarjeta de Débito
TRX-95228,SOC-2212,PROD-501,2026-02-03,650.0,Tarjeta de Crédito
TRX-95229,SOC-3479,PROD-504,2026-03-12,950.0,Tarjeta de Crédito
TRX-95230,SOC-3717,PROD-506,2024-03-25,550.0,Transferencia SPEI
TRX-95231,SOC-2848,PROD-505,2025-05-23,480.0,Efectivo
TRX-95232,SOC-2418,PROD-502,2024-07-27,1300.0,Efectivo
TRX-95233,SOC-3036,PROD-511,2024-07-11,44.83,Tarjeta de Débito
TRX-95234,SOC-2401,PROD-505,2025-03-04,480.0,Efectivo
TRX-95235,SOC-2716,PROD-504,2025-09-28,950.0,Tarjeta de Débito
TRX-95236,SOC-3307,PROD-503,2025-12-11,6071.24,Tarjeta de Débito
TRX-95237,SOC-2704,PROD-510,2026-04-06,75.0,Tarjeta de Débito
TRX-95238,SOC-3446,PROD-511,2026-03-23,50.0,Tarjeta de Crédito
TRX-95239,SOC-3135,PROD-507,2024-12-04,750.0,Efectivo
TRX-95240,SOC-2772,PROD-508,2024-12-19,250.0,Tarjeta de Crédito
TRX-95241,SOC-2441,PROD-509,2024-07-29,400.0,Efectivo
TRX-95242,SOC-3204,PROD-504,2024-11-14,950.0,Efectivo
TRX-95243,SOC-3122,PROD-512,2026-02-22,32.96,Tarjeta de Crédito
TRX-95244,SOC-3092,PROD-502,2026-04-18,1300.0,Transferencia SPEI
TRX-95245,SOC-2388,PROD-505,2024-05-10,480.0,Tarjeta de Crédito
TRX-95246,SOC-2639,PROD-503,2024-04-15,6999.0,Tarjeta de Débito
TRX-95247,SOC-3177,PROD-508,2026-02-01,250.0,Efectivo
TRX-95248,SOC-3722,PROD-510,2026-01-23,75.0,Tarjeta de Crédito
TRX-95249,SOC-2130,PROD-509,2024-11-17,400.0,Tarjeta de Crédito
TRX-95250,SOC-2605,PROD-502,2024-03-30,1300.0,Transferencia SPEI
TRX-95251,SOC-2181,PROD-504,2024-09-12,776.72,Tarjeta de Débito
TRX-95252,SOC-2743,PROD-504,2024-02-25,950.0,Tarjeta de Débito
TRX-95253,SOC-2458,PROD-501,2024-07-13,587.54,Efectivo
TRX-95254,SOC-2922,PROD-508,2025-06-29,210.79,Efectivo
TRX-95255,SOC-3263,PROD-512,2025-02-21,35.0,Tarjeta de Débito
TRX-95256,SOC-3360,PROD-506,2024-11-23,550.0,Transferencia SPEI
TRX-95257,SOC-2487,PROD-512,2026-03-30,35.0,Tarjeta de Débito
TRX-95258,SOC-2246,PROD-509,2026-01-29,400.0,Efectivo
TRX-95259,SOC-2290,PROD-507,2025-09-20,750.0,Tarjeta de Débito
TRX-95260,SOC-2699,PROD-503,2024-02-26,6999.0,Efectivo
TRX-95261,SOC-3266,PROD-512,2026-04-02,31.05,Efectivo
TRX-95262,SOC-3423,PROD-512,2025-01-26,35.0,Transferencia SPEI
TRX-95263,SOC-3414,PROD-510,2024-04-05,61.18,Tarjeta de Crédito
TRX-95264,SOC-2328,PROD-511,2024-09-13,41.95,Transferencia SPEI
TRX-95265,SOC-3097,PROD-503,2025-03-03,6999.0,Tarjeta de Crédito
TRX-95266,SOC-2312,PROD-511,2024-03-26,50.0,Transferencia SPEI
TRX-95267,SOC-2729,PROD-511,2025-02-15,50.0,Transferencia SPEI
TRX-95268,SOC-3712,PROD-510,2025-08-05,75.0,Tarjeta de Crédito
TRX-95269,SOC-2063,PROD-509,2024-07-17,400.0,Transferencia SPEI
TRX-95270,SOC-3174,PROD-512,2024-03-29,35.0,Efectivo
TRX-95271,SOC-2708,PROD-510,2024-08-23,62.25,Tarjeta de Débito
TRX-95272,SOC-3009,PROD-503,2026-02-17,5990.48,Efectivo
TRX-95273,SOC-3441,PROD-504,2024-06-10,895.86,Transferencia SPEI
TRX-95274,SOC-3732,PROD-505,2025-07-26,480.0,Transferencia SPEI
TRX-95275,SOC-3506,PROD-503,2024-09-17,6999.0,Transferencia SPEI
TRX-95276,SOC-2251,PROD-503,2025-09-16,6999.0,Tarjeta de Débito
TRX-95277,SOC-2686,PROD-503,2026-01-04,6999.0,Tarjeta de Débito
TRX-95278,SOC-3387,PROD-509,2026-04-02,400.0,Tarjeta de Crédito
TRX-95279,SOC-3294,PROD-509,2025-02-13,357.19,Tarjeta de Débito
TRX-95280,SOC-3132,PROD-501,2024-06-26,650.0,Tarjeta de Crédito
TRX-95281,SOC-2537,PROD-501,2025-03-04,650.0,Tarjeta de Débito
TRX-95282,SOC-2978,PROD-505,2025-04-06,480.0,Transferencia SPEI
TRX-95283,SOC-3419,PROD-510,2024-12-15,64.73,Tarjeta de Débito
TRX-95284,SOC-3784,PROD-502,2025-10-11,1300.0,Tarjeta de Débito
TRX-95285,SOC-2893,PROD-507,2025-12-05,750.0,Efectivo
TRX-95286,SOC-2193,PROD-507,2024-12-03,750.0,Tarjeta de Débito
TRX-95287,SOC-2884,PROD-503,2024-08-13,6999.0,Transferencia SPEI
TRX-95288,SOC-3088,PROD-509,2025-06-06,400.0,Transferencia SPEI
TRX-95289,SOC-2712,PROD-507,2025-12-14,750.0,Tarjeta de Crédito
TRX-95290,SOC-2152,PROD-504,2025-02-02,950.0,Efectivo
TRX-95291,SOC-2854,PROD-511,2024-05-11,50.0,Tarjeta de Crédito
